"","Player","Position","Injury","Game Status","Team","Week"
"2022","Jordan Simmons","G","Calf","Doubtful","Seattle Seahawks",8
"2023","Shamar Stephen","DT","Foot","Not Listed","Seattle Seahawks",8
"2024","Neiko Thorpe","CB","Groin","Doubtful","Seattle Seahawks",8
"2025","Nick Vannett","TE","Back","Not Listed","Seattle Seahawks",8
"2026","K.J. Wright","LB","Knee","Not Listed","Seattle Seahawks",8
"2027","Matt Breida","RB","Ankle","Questionable","San Francisco 49ers",8
"2028","Pierre Garçon","WR","Shoulder, Knee","Out","San Francisco 49ers",8
"2029","Joshua Garnett","G","Toe","Not Listed","San Francisco 49ers",8
"2030","Mike Person","OL","Knee","Not Listed","San Francisco 49ers",8
"2031","Dante Pettis","WR","Knee","Not Listed","San Francisco 49ers",8
"2032","Weston Richburg","C","Knee","Questionable","San Francisco 49ers",8
"2033","Richard Sherman","CB","Calf","Questionable","San Francisco 49ers",8
"2034","Joe Staley","T","Not Injury Related","Not Listed","San Francisco 49ers",8
"2035","Jaquiski Tartt","S","Shoulder","Not Listed","San Francisco 49ers",8
"2036","Solomon Thomas","DL","Thigh","Not Listed","San Francisco 49ers",8
"2037","Jimmie Ward","DB","Hamstring","Not Listed","San Francisco 49ers",8
"2038","Tre Boston","S","Shoulder/Ribs","Out","Arizona Cardinals",8
"2039","Josh Bynes","LB","Wrist","Not Listed","Arizona Cardinals",8
"2040","Phil Dawson","K","Right Hip","Questionable","Arizona Cardinals",8
"2041","Larry Fitzgerald","WR","Hamstring","Not Listed","Arizona Cardinals",8
"2042","Jermaine Gresham","TE","Heel","Questionable","Arizona Cardinals",8
"2043","Mike Iupati","OL","Back","Questionable","Arizona Cardinals",8
"2044","Corey Peters","DT","Ankle","Questionable","Arizona Cardinals",8
"2045","Justin Pugh","OL","Hand","Questionable","Arizona Cardinals",8
"2046","Josh Rosen","QB","Toe","Not Listed","Arizona Cardinals",8
"2047","Ricky Seals-Jones","TE","Forearm","Not Listed","Arizona Cardinals",8
"2048","Jeremy Vujnovich","OL","Hamstring","Out","Arizona Cardinals",8
"2049","Ryan Allen","P","Left Ankle","Not Listed","New England Patriots",9
"2050","Trent Brown","OL","Ankle","Questionable","New England Patriots",9
"2051","Marcus Cannon","OL","Concussion","Questionable","New England Patriots",9
"2052","Joe Cardona","LS","Shoulder","Questionable","New England Patriots",9
"2053","Julian Edelman","WR","Ankle","Questionable","New England Patriots",9
"2054","Josh Gordon","WR","Hamstring","Questionable","New England Patriots",9
"2055","Nicholas Grigsby","LB","Illness","Questionable","New England Patriots",9
"2056","Rob Gronkowski","TE","Ankle/Back","Questionable","New England Patriots",9
"2057","Dont'a Hightower","LB","Knee","Questionable","New England Patriots",9
"2058","Jacob Hollister","TE","Hamstring","Questionable","New England Patriots",9
"2059","Shaq Mason","OL","Calf","Out","New England Patriots",9
"2060","Sony Michel","RB","Knee","Questionable","New England Patriots",9
"2061","Cordarrelle Patterson","WR","Neck","Questionable","New England Patriots",9
"2062","Brian Schwenke","OL","Foot","Out","New England Patriots",9
"2063","John Simon","DE","Shoulder","Questionable","New England Patriots",9
"2064","Deatrich Wise Jr.","DL","Illness","Not Listed","New England Patriots",9
"2065","Jesse Davis","OT","Elbow","Not Listed","Miami Dolphins",9
"2066","A.J. Derby","TE","Foot","Questionable","Miami Dolphins",9
"2067","Kenyan Drake","RB","Shoulder","Not Listed","Miami Dolphins",9
"2068","Jakeem Grant","WR","Achilles","Not Listed","Miami Dolphins",9
"2069","Charles Harris","DE","Calf","Out","Miami Dolphins",9
"2070","Xavien Howard","CB","Ankle","Questionable","Miami Dolphins",9
"2071","Reshad Jones","FS","Shoulder","Not Listed","Miami Dolphins",9
"2072","Ted Larsen","C/G","Neck","Not Listed","Miami Dolphins",9
"2073","T.J. McDonald","S","Knee","Not Listed","Miami Dolphins",9
"2074","Robert Quinn","DE","Ankle","Not Listed","Miami Dolphins",9
"2075","Kenny Stills","WR","Groin","Questionable","Miami Dolphins",9
"2076","Travis Swanson","C","Elbow","Not Listed","Miami Dolphins",9
"2077","Cordrea Tankersley","CB","Knee","Out","Miami Dolphins",9
"2078","Ryan Tannehill","QB","Shoulder (right)","Out","Miami Dolphins",9
"2079","Lorenzo Alexander","LB","Rest","Not Listed","Buffalo Bills",9
"2080","Josh Allen","QB","Right Elbow","Out","Buffalo Bills",9
"2081","Derek Anderson","QB","Concussion","Out","Buffalo Bills",9
"2082","Tremaine Edmunds","LB","Concussion","Out","Buffalo Bills",9
"2083","Trent Murphy","DE","Knee","Out","Buffalo Bills",9
"2084","Kyle Williams","DT","Rest","Not Listed","Buffalo Bills",9
"2085","Robby Anderson","WR","Ankle","Questionable","New York Jets",9
"2086","Kelvin Beachum","T","Knee/Ankle","Not Listed","New York Jets",9
"2087","Trenton Cannon","RB","Finger","Not Listed","New York Jets",9
"2088","James Carpenter","G","Shoulder","Not Listed","New York Jets",9
"2089","Morris Claiborne","CB","Non-Injury","Not Listed","New York Jets",9
"2090","Quincy Enunwa","WR","Ankle","Questionable","New York Jets",9
"2091","Jordan Jenkins","LB","Ankle","Not Listed","New York Jets",9
"2092","Trumaine Johnson","CB","Quadriceps","Doubtful","New York Jets",9
"2093","Spencer Long","C","Knee/Finger","Not Listed","New York Jets",9
"2094","Frankie Luvu","LB","Neck","Questionable","New York Jets",9
"2095","Marcus Maye","S","Thumb","Not Listed","New York Jets",9
"2096","Steve McLendon","DL","Ankle","Questionable","New York Jets",9
"2097","Kevin Pierre-Louis","LB","Foot","Doubtful","New York Jets",9
"2098","Andre Roberts","WR","Back","Questionable","New York Jets",9
"2099","Neal Sterling","TE","Concussion","Out","New York Jets",9
"2100","Jadeveon Clowney","DE/OLB","Groin","Questionable","Houston Texans",9
"2101","Aaron Colvin","CB","Ankle","Questionable","Houston Texans",9
"2102","Keke Coutee","WR","Hamstring","Questionable","Houston Texans",9
"2103","Zach Cunningham","ILB","Knee","Out","Houston Texans",9
"2104","Zach Fulton","C/G","Ankle","Not Listed","Houston Texans",9
"2105","Ryan Griffin","TE","Illness","Not Listed","Houston Texans",9
"2106","Andre Hal","S","Shoulder","Questionable","Houston Texans",9
"2107","DeAndre Hopkins","WR","Foot","Not Listed","Houston Texans",9
"2108","Johnathan Joseph","CB","Ankle/Knee","Questionable","Houston Texans",9
"2109","Peter Kalambayi","ILB","Concussion","Not Listed","Houston Texans",9
"2110","Josh Keyes","ILB","Foot","Not Listed","Houston Texans",9
"2111","Brian Peters","ILB","Ankle","Not Listed","Houston Texans",9
"2112","Brennan Scarlett","OLB","Groin","Not Listed","Houston Texans",9
"2113","Deshaun Watson","QB","Chest","Not Listed","Houston Texans",9
"2114","Shareece Wright","CB","Hand/Groin","Not Listed","Houston Texans",9
"2115","Will Compton","LB","Hamstring","Questionable","Tennessee Titans",9
"2116","Corey Davis","WR","Hamstring","Not Listed","Tennessee Titans",9
"2117","Josh Kline","G","Ankle","Not Listed","Tennessee Titans",9
"2118","Derrick Morgan","LB","Shoulder","Out","Tennessee Titans",9
"2119","Quinton Spain","G","Shoulder","Not Listed","Tennessee Titans",9
"2120","Kenny Vaccaro","SS","Elbow","Not Listed","Tennessee Titans",9
"2121","Bud Dupree","LB","Illness","Not Listed","Pittsburgh Steelers",9
"2122","Ramon Foster","G","Coaches Decision","Not Listed","Pittsburgh Steelers",9
"2123","Marcus Gilbert","OT","Knee","Not Listed","Pittsburgh Steelers",9
"2124","Maurkice Pouncey","C","Coaches Decision","Not Listed","Pittsburgh Steelers",9
"2125","Ben Roethlisberger","QB","Finger,Left/Coaches Decision","Not Listed","Pittsburgh Steelers",9
"2126","Coty Sensabaugh","CB","Toe","Not Listed","Pittsburgh Steelers",9
"2127","Bradley Bozeman","C","Calf","Questionable","Baltimore Ravens",9
"2128","Brandon Carr","CB","NIR","Not Listed","Baltimore Ravens",9
"2129","Alex Collins","RB","Foot","Questionable","Baltimore Ravens",9
"2130","Marlon Humphrey","CB","Thigh","Questionable","Baltimore Ravens",9
"2131","James Hurst","G/T","Back","Out","Baltimore Ravens",9
"2132","Tony Jefferson","S","Hamstring","Questionable","Baltimore Ravens",9
"2133","Jordan Lasley","WR","Hamstring","Not Listed","Baltimore Ravens",9
"2134","Alex Lewis","G/T","Neck","Questionable","Baltimore Ravens",9
"2135","C.J. Mosley","ILB","Thigh","Questionable","Baltimore Ravens",9
"2136","Jimmy Smith","CB","NIR","Not Listed","Baltimore Ravens",9
"2137","Ronnie Stanley","T","Ankle","Out","Baltimore Ravens",9
"2138","Terrell Suggs","OLB","NIR","Not Listed","Baltimore Ravens",9
"2139","Tim Williams","OLB","Ankle","Out","Baltimore Ravens",9
"2140","Antonio Callaway","WR","Ankle","Questionable","Cleveland Browns",9
"2141","Austin Corbett","OL","Foot","Not Listed","Cleveland Browns",9
"2142","E.J. Gaines","DB","Concussion","Not Listed","Cleveland Browns",9
"2143","Desmond Harrison","OL","Illness","Questionable","Cleveland Browns",9
"2144","Rashard Higgins","WR","Knee","Questionable","Cleveland Browns",9
"2145","Chris Hubbard","OL","Toe","Not Listed","Cleveland Browns",9
"2146","Duke Johnson Jr.","RB","Thigh","Not Listed","Cleveland Browns",9
"2147","David Njoku","TE","Knee","Not Listed","Cleveland Browns",9
"2148","Damarious Randall","DB","Groin","Questionable","Cleveland Browns",9
"2149","Joe Schobert","LB","Hamstring","Out","Cleveland Browns",9
"2150","Tavierre Thomas","DB","Abdomen","Questionable","Cleveland Browns",9
"2151","JC Tretter","OL","Ankle","Questionable","Cleveland Browns",9
"2152","Joey Bosa","DE","Foot","Out","Los Angeles Chargers",9
"2153","Melvin Gordon III","RB","Hamstring","Questionable","Los Angeles Chargers",9
"2154","Chris Landrum","DE","Hip","Out","Los Angeles Chargers",9
"2155","Kyzir White","LB","Knee","Out","Los Angeles Chargers",9
"2156","Eric Berry","DB","Heel","Doubtful","Kansas City Chiefs",9
"2157","Cam Erving","OL","Neck","Not Listed","Kansas City Chiefs",9
"2158","Tyreek Hill","WR","Groin","Not Listed","Kansas City Chiefs",9
"2159","Anthony Hitchens","LB","Rib","Questionable","Kansas City Chiefs",9
"2160","Justin Houston","LB","Hamstring","Questionable","Kansas City Chiefs",9
"2161","Travis Kelce","TE","Shoulder","Not Listed","Kansas City Chiefs",9
"2162","Tanoh Kpassagnon","LB","Ankle","Not Listed","Kansas City Chiefs",9
"2163","Mitch Morse","OL","Concussion","Out","Kansas City Chiefs",9
"2164","Andrew Wylie","OL","Back","Not Listed","Kansas City Chiefs",9
"2165","Frank Zombo","LB","Hamstring","Out","Kansas City Chiefs",9
"2166","Royce Freeman","RB","Ankle","Questionable","Denver Broncos",9
"2167","DaeSean Hamilton","WR","Knee","Out","Denver Broncos",9
"2168","Andy Janovich","FB","Thigh","Not Listed","Denver Broncos",9
"2169","Brandon Marshall","ILB","Knee","Out","Denver Broncos",9
"2170","Von Miller","OLB","Knee","Not Listed","Denver Broncos",9
"2171","Domata Peko Sr.","NT","Elbow","Not Listed","Denver Broncos",9
"2172","Shane Ray","OLB","Ankle/Wrist","Not Listed","Denver Broncos",9
"2173","Bradley Roby","CB","Ankle","Out","Denver Broncos",9
"2174","Darian Stewart","S","Neck","Out","Denver Broncos",9
"2175","Jared Veldheer","T","Knee","Not Listed","Denver Broncos",9
"2176","T.J. Clemmings","T","Knee","Out","Oakland Raiders",9
"2177","Gareon Conley","CB","Foot","Questionable","Oakland Raiders",9
"2178","Jon Feliciano","G/C","Ribs","Not Listed","Oakland Raiders",9
"2179","Dwayne Harris","WR/RS","Shoulder","Not Listed","Oakland Raiders",9
"2180","Rodney Hudson","C","Ankle","Not Listed","Oakland Raiders",9
"2181","Gabe Jackson","G","Pectoral","Not Listed","Oakland Raiders",9
"2182","Kolton Miller","T","Knee","Not Listed","Oakland Raiders",9
"2183","Kelechi Osemele","G/T","Knee","Questionable","Oakland Raiders",9
"2184","Daryl Worley","CB","Shoulder","Questionable","Oakland Raiders",9
"2185","Tavon Austin","WR","Groin","Out","Dallas Cowboys",9
"2186","Chidobe Awuzie","CB","Ankle","Not Listed","Dallas Cowboys",9
"2187","Randy Gregory","DE","Knee","Questionable","Dallas Cowboys",9
"2188","David Irving","DL","Ankle","Out","Dallas Cowboys",9
"2189","Byron Jones","CB","Not Injury Related","Not Listed","Dallas Cowboys",9
"2190","Zack Martin","G","Knee","Questionable","Dallas Cowboys",9
"2191","Geoff Swaim","TE","Knee","Doubtful","Dallas Cowboys",9
"2192","Joe Thomas","LB","Foot","Out","Dallas Cowboys",9
"2193","Ryan Anderson","LB","Knee","Questionable","Washington Redskins",9
"2194","Kapri Bibbs","RB","Shoulder","Questionable","Washington Redskins",9
"2195","Zach Brown","LB","Oblique","Not Listed","Washington Redskins",9
"2196","Jamison Crowder","WR","Ankle","Out","Washington Redskins",9
"2197","Quinton Dunbar","CB","Shin","Not Listed","Washington Redskins",9
"2198","Maurice Harris","WR","Shoulder","Not Listed","Washington Redskins",9
"2199","Danny Johnson","CB","Forearm","Not Listed","Washington Redskins",9
"2200","Shawn Lauvao","G","Calf","Not Listed","Washington Redskins",9
"2201","Colt McCoy","QB","Right Thumb","Not Listed","Washington Redskins",9
"2202","Morgan Moses","T","Elbow","Not Listed","Washington Redskins",9
"2203","Montae Nicholson","S","Neck/Hip","Questionable","Washington Redskins",9
"2204","Adrian Peterson","RB","Shoulder","Not Listed","Washington Redskins",9
"2205","Jordan Reed","TE","Neck","Not Listed","Washington Redskins",9
"2206","Paul Richardson Jr.","WR","Shoulder/Knee","Questionable","Washington Redskins",9
"2207","Brandon Scherff","G","Knee","Not Listed","Washington Redskins",9
"2208","Chris Thompson","RB","Rib","Out","Washington Redskins",9
"2209","Trent Williams","T","Thumb/Shoulder","Out","Washington Redskins",9
"2210","Marcus Davenport","DE","Toe","Out","New Oleans Saints",9
"2211","Alvin Kamara","RB","Illness","Not Listed","New Oleans Saints",9
"2212","Mitchell Loewen","DL","Neck","Not Listed","New Oleans Saints",9
"2213","Mike Adams","S","Rest","Not Listed","Carolina Panthers",9
"2214","Rashaan Gaulden","S","Ankle","Not Listed","Carolina Panthers",9
"2215","Cam Newton","QB","Right Shoulder","Not Listed","Carolina Panthers",9
"2216","Greg Olsen","TE","Foot","Not Listed","Carolina Panthers",9
"2217","Julius Peppers","DE","Rest","Not Listed","Carolina Panthers",9
"2218","Andre Smith","LB","Hamstring","Not Listed","Carolina Panthers",9
"2219","Torrey Smith","WR","Knee","Out","Carolina Panthers",9
"2220","Peyton Barber","RB","Ankle","Not Listed","Tampa Bay Buccaneers",9
"2221","Vinny Curry","DE","Ankle","Questionable","Tampa Bay Buccaneers",9
"2222","Evan Smith","OL","Hip","Out","Tampa Bay Buccaneers",9
"2223","Demar Dotson","T","Knee/Shoulder","Not Listed","Tampa Bay Buccaneers",9
"2224","Mike Evans","WR","Knee","Not Listed","Tampa Bay Buccaneers",9
"2225","Ronald Jones","RB","Hamstring","Out","Tampa Bay Buccaneers",9
"2226","Gerald McCoy","DT","Calf/Not Injury Related","Questionable","Tampa Bay Buccaneers",9
"2227","Jason Pierre-Paul","DE","Ribs/Foot","Not Listed","Tampa Bay Buccaneers",9
"2228","M.J. Stewart","CB","Foot","Out","Tampa Bay Buccaneers",9
"2229","Ben Braunecker","TE","Concussion","Out","Chicago Bears",9
"2230","Taylor Gabriel","WR","Knee","Not Listed","Chicago Bears",9
"2231","Eric Kush","OG","Neck","Not Listed","Chicago Bears",9
"2232","Kyle Long","OG","Foot","Out","Chicago Bears",9
"2233","Khalil Mack","LB","Ankle","Questionable","Chicago Bears",9
"2234","Bilal Nichols","DT","Knee","Questionable","Chicago Bears",9
"2235","Allen Robinson II","WR","Groin","Questionable","Chicago Bears",9
"2236","Anthony Barr","LB","Hamstring","Out","Minnesota Vikings",9
"2237","Tom Compton","G","Knee","Out","Minnesota Vikings",9
"2238","Dalvin Cook","RB","Hamstring","Questionable","Minnesota Vikings",9
"2239","Stefon Diggs","WR","Rib","Questionable","Minnesota Vikings",9
"2240","Linval Joseph","DT","Ankle/Knee","Not Listed","Minnesota Vikings",9
"2241","Riley Reiff","T","Foot","Questionable","Minnesota Vikings",9
"2242","Xavier Rhodes","CB","Foot","Questionable","Minnesota Vikings",9
"2243","Andrew Sendejo","S","Groin","Questionable","Minnesota Vikings",9
"2244","Roc Thomas","RB","Hamstring","Out","Minnesota Vikings",9
"2245","Jaire Alexander","CB","Groin","Not Listed","Green Bay Packers",9
"2246","Geronimo Allison","WR","Hamstring/Groin","Doubtful","Green Bay Packers",9
"2247","Bryan Bulaga","T","Knee","Not Listed","Green Bay Packers",9
"2248","Randall Cobb","WR","Hamstring","Questionable","Green Bay Packers",9
"2249","Jimmy Graham","TE","Knee","Not Listed","Green Bay Packers",9
"2250","Corey Linsley","C","Knee","Not Listed","Green Bay Packers",9
"2251","Nick Perry","LB","Ankle","Questionable","Green Bay Packers",9
"2252","Aaron Rodgers","QB","Knee","Not Listed","Green Bay Packers",9
"2253","Equanimeous St. Brown","WR","Knee","Not Listed","Green Bay Packers",9
"2254","Ezekiel Ansah","DE","shoulder","Questionable","Detroit Lions",9
"2255","Taylor Decker","T","back","Not Listed","Detroit Lions",9
"2256","Christian Jones","LB","knee","Not Listed","Detroit Lions",9
"2257","T.J. Lang","G","hip","Questionable","Detroit Lions",9
"2258","Jalen Reeves-Maybin","LB","neck/toe","Doubtful","Detroit Lions",9
"2259","Theo Riddick","RB","knee","Not Listed","Detroit Lions",9
"2260","Darius Slay","CB","kne","Questionable","Detroit Lions",9
"2261","Doug Baldwin","WR","Knee","Not Listed","Seattle Seahawks",9
"2262","Duane Brown","T","Knee","Not Listed","Seattle Seahawks",9
"2263","Chris Carson","RB","Hip","Questionable","Seattle Seahawks",9
"2264","D.J. Fluker","G/T","Foot","Not Listed","Seattle Seahawks",9
"2265","Rasheem Green","DE","Ankle","Not Listed","Seattle Seahawks",9
"2266","Dion Jordan","DE","Knee","Not Listed","Seattle Seahawks",9
"2267","Bradley McDougald","FS","Knee","Questionable","Seattle Seahawks",9
"2268","Jarran Reed","DT","Hip","Not Listed","Seattle Seahawks",9
"2269","Jordan Simmons","G","Calf","Doubtful","Seattle Seahawks",9
"2270","Shamar Stephen","DT","Foot","Not Listed","Seattle Seahawks",9
"2271","Neiko Thorpe","CB","Groin","Doubtful","Seattle Seahawks",9
"2272","K.J. Wright","LB","Knee","Questionable","Seattle Seahawks",9
"2273","C.J. Beathard","QB","Right Wrist","Questionable","San Francisco 49ers",9
"2274","Matt Breida","RB","Ankle","Questionable","San Francisco 49ers",9
"2275","Antone Exum Jr.","DB","Concussion","Out","San Francisco 49ers",9
"2276","Pierre Garçon","WR","Shoulder, Knee","Questionable","San Francisco 49ers",9
"2277","Raheem Mostert","RB","Ankle","Questionable","San Francisco 49ers",9
"2278","Mike Person","OL","Ankle","Not Listed","San Francisco 49ers",9
"2279","Weston Richburg","C","Knee","Questionable","San Francisco 49ers",9
"2280","Richard Sherman","CB","Calf, Heel","Questionable","San Francisco 49ers",9
"2281","Joe Staley","T","Ankle","Not Listed","San Francisco 49ers",9
"2282","Jaquiski Tartt","S","Shoulder","Out","San Francisco 49ers",9
"2283","Trent Brown","OL","Illness","Questionable","New England Patriots",10
"2284","Joe Cardona","LS","Shoulder","Not Listed","New England Patriots",10
"2285","Julian Edelman","WR","Ankle","Not Listed","New England Patriots",10
"2286","Rob Gronkowski","TE","Ankle/Back","Questionable","New England Patriots",10
"2287","Dont'a Hightower","LB","Knee","Questionable","New England Patriots",10
"2288","Jacob Hollister","TE","Hamstring","Questionable","New England Patriots",10
"2289","Shaq Mason","OL","Calf","Questionable","New England Patriots",10
"2290","Sony Michel","RB","Knee","Questionable","New England Patriots",10
"2291","Cordarrelle Patterson","WR","Neck","Not Listed","New England Patriots",10
"2292","John Simon","DE","Shoulder","Not Listed","New England Patriots",10
"2293","Kiko Alonso","MLB","Ankle","Questionable","Miami Dolphins",10
"2294","Danny Amendola","WR","Not Injury Related","Not Listed","Miami Dolphins",10
"2295","Stephone Anthony","OLB","Quadricep","Not Listed","Miami Dolphins",10
"2296","Jesse Davis","OT","Elbow","Not Listed","Miami Dolphins",10
"2297","A.J. Derby","TE","Foot","Questionable","Miami Dolphins",10
"2298","Kenyan Drake","RB","Shoulder","Not Listed","Miami Dolphins",10
"2299","Jakeem Grant","WR","Achilles","Questionable","Miami Dolphins",10
"2300","Charles Harris","DE","Calf","Out","Miami Dolphins",10
"2301","Xavien Howard","CB","Ankle","Not Listed","Miami Dolphins",10
"2302","Ja'Wuan James","OT","Knee","Questionable","Miami Dolphins",10
"2303","Reshad Jones","FS","Shoulder","Not Listed","Miami Dolphins",10
"2304","Ted Larsen","C/G","Neck","Doubtful","Miami Dolphins",10
"2305","T.J. McDonald","S","Knee","Not Listed","Miami Dolphins",10
"2306","DeVante Parker","WR","Knee","Not Listed","Miami Dolphins",10
"2307","Robert Quinn","DE","Ankle","Not Listed","Miami Dolphins",10
"2308","Kenny Stills","WR","Groin","Not Listed","Miami Dolphins",10
"2309","Travis Swanson","C","Elbow","Not Listed","Miami Dolphins",10
"2310","Ryan Tannehill","QB","Shoulder (right)","Out","Miami Dolphins",10
"2311","Laremy Tunsil","OT","Knee/Ankle","Questionable","Miami Dolphins",10
"2312","Cameron Wake","DE","Not Injury Related","Not Listed","Miami Dolphins",10
"2313","Lorenzo Alexander","LB","Rest","Not Listed","Buffalo Bills",10
"2314","Josh Allen","QB","Right Elbow","Out","Buffalo Bills",10
"2315","Derek Anderson","QB","Concussion","Out","Buffalo Bills",10
"2316","Charles Clay","TE","Hamstring","Out","Buffalo Bills",10
"2317","Tremaine Edmunds","LB","Concussion","Questionable","Buffalo Bills",10
"2318","Chris Ivory","RB","Shoulder","Questionable","Buffalo Bills",10
"2319","Trent Murphy","DE","Knee","Out","Buffalo Bills",10
"2320","Kyle Williams","DT","Rest","Not Listed","Buffalo Bills",10
"2321","Robby Anderson","WR","Ankle","Doubtful","New York Jets",10
"2322","Tarell Basham","DE","Knee","Not Listed","New York Jets",10
"2323","Kelvin Beachum","T","Knee/Ankle","Not Listed","New York Jets",10
"2324","Terrence Brooks","S","Illness","Not Listed","New York Jets",10
"2325","James Carpenter","G","Shoulder","Not Listed","New York Jets",10
"2326","Morris Claiborne","CB","Shoulder","Not Listed","New York Jets",10
"2327","Brandon Copeland","LB","Knee","Not Listed","New York Jets",10
"2328","Isaiah Crowell","RB","Ankle","Not Listed","New York Jets",10
"2329","Sam Darnold","QB","Foot","Doubtful","New York Jets",10
"2330","Quincy Enunwa","WR","Ankle","Not Listed","New York Jets",10
"2331","Jordan Jenkins","LB","Ankle","Not Listed","New York Jets",10
"2332","Trumaine Johnson","CB","Quadriceps","Not Listed","New York Jets",10
"2333","Spencer Long","C","Knee/Finger","Doubtful","New York Jets",10
"2334","Frankie Luvu","LB","Neck","Not Listed","New York Jets",10
"2335","Marcus Maye","S","Thumb","Not Listed","New York Jets",10
"2336","Elijah McGuire","RB","Foot","Not Listed","New York Jets",10
"2337","Steve McLendon","DL","Ankle","Questionable","New York Jets",10
"2338","Rontez Miles","S","Knee/Hip","Not Listed","New York Jets",10
"2339","Kevin Pierre-Louis","LB","Foot","Not Listed","New York Jets",10
"2340","Andre Roberts","WR","Back","Not Listed","New York Jets",10
"2341","Brandon Shell","T","Finger","Not Listed","New York Jets",10
"2342","Neal Sterling","TE","Concussion","Out","New York Jets",10
"2343","Clayton Geathers","S","Knee","Not Listed","Indianapolis Colts",10
"2344","Ryan Grant","WR","Ankle","Questionable","Indianapolis Colts",10
"2345","Nate Hairston","CB","Ankle","Out","Indianapolis Colts",10
"2346","Ryan Hewitt","TE","Ankle","Out","Indianapolis Colts",10
"2347","Malik Hooker","S","Hip","Not Listed","Indianapolis Colts",10
"2348","Tyquan Lewis","DT/DE","Foot","Not Listed","Indianapolis Colts",10
"2349","Marlon Mack","RB","Foot","Not Listed","Indianapolis Colts",10
"2350","Mike Mitchell","S","Calf","Out","Indianapolis Colts",10
"2351","Hassan Ridgeway","DT","Illness","Not Listed","Indianapolis Colts",10
"2352","Braden Smith","G","Hand","Not Listed","Indianapolis Colts",10
"2353","Erik Swoope","TE","Knee","Out","Indianapolis Colts",10
"2354","Kemoko Turay","DE","Neck","Doubtful","Indianapolis Colts",10
"2355","Daren Bates","LB","Illness","Not Listed","Tennessee Titans",10
"2356","Will Compton","LB","Hamstring","Not Listed","Tennessee Titans",10
"2357","Jack Conklin","OT","Concussion","Out","Tennessee Titans",10
"2358","Dane Cruikshank","DB","Knee","Questionable","Tennessee Titans",10
"2359","Bennie Logan","DT","Knee","Questionable","Tennessee Titans",10
"2360","Derrick Morgan","LB","Shoulder","Questionable","Tennessee Titans",10
"2361","Tajae Sharpe","WR","Ankle","Questionable","Tennessee Titans",10
"2362","Taywan Taylor","WR","Foot","Questionable","Tennessee Titans",10
"2363","Eli Ankou","DT","Calf","Doubtful","Jacksonville Jaguars",10
"2364","Blake Bortles","QB","Left Shoulder","Not Listed","Jacksonville Jaguars",10
"2365","A.J. Bouye","CB","Calf","Out","Jacksonville Jaguars",10
"2366","Leonard Fournette","RB","Hamstring","Not Listed","Jacksonville Jaguars",10
"2367","D.J. Hayden","CB","Toe","Not Listed","Jacksonville Jaguars",10
"2368","Lerentee McCray","DE","Hamstring","Questionable","Jacksonville Jaguars",10
"2369","Quenton Meeks","CB","Kne","Out","Jacksonville Jaguars",10
"2370","James O'Shaughnessy","TE","Hip","Questionable","Jacksonville Jaguars",10
"2371","Telvin Smith Sr.","LB","Shoulder","Questionable","Jacksonville Jaguars",10
"2372","Antonio Brown","WR","Coaches Decision","Not Listed","Pittsburgh Steelers",10
"2373","Marcus Gilbert","OT","Knee","Out","Pittsburgh Steelers",10
"2374","Joe Haden","CB","Coaches Decision","Not Listed","Pittsburgh Steelers",10
"2375","Dan McCullers","DT","Ankle","Out","Pittsburgh Steelers",10
"2376","Maurkice Pouncey","C","Coaches Decision","Not Listed","Pittsburgh Steelers",10
"2377","Ben Roethlisberger","QB","Finger/Coaches Decision","Not Listed","Pittsburgh Steelers",10
"2378","Ryan Switzer","WR","Ankle","Not Listed","Pittsburgh Steelers",10
"2379","James Washington","WR","Knee","Not Listed","Pittsburgh Steelers",10
"2380","Antonio Callaway","WR","Ankle","Not Listed","Cleveland Browns",10
"2381","Jamie Collins Sr.","LB","Ankle","Not Listed","Cleveland Browns",10
"2382","Austin Corbett","OL","Foot","Not Listed","Cleveland Browns",10
"2383","Desmond Harrison","OL","Illness","Questionable","Cleveland Browns",10
"2384","Chris Hubbard","OL","Toe","Not Listed","Cleveland Browns",10
"2385","Jarvis Landry","WR","Wrist","Not Listed","Cleveland Browns",10
"2386","David Njoku","TE","Knee, Ribs","Questionable","Cleveland Browns",10
"2387","Damarious Randall","DB","Groin","Questionable","Cleveland Browns",10
"2388","Joe Schobert","LB","Hamstring","Questionable","Cleveland Browns",10
"2389","Tavierre Thomas","DB","Abdomen","Not Listed","Cleveland Browns",10
"2390","JC Tretter","OL","Ankle","Questionable","Cleveland Browns",10
"2391","Denzel Ward","DB","Hip","Questionable","Cleveland Browns",10
"2392","Giovani Bernard","HB","Knee","Questionable","Cincinnati Bengals",10
"2393","Clint Boling","G","Back","Not Listed","Cincinnati Bengals",10
"2394","Vontaze Burfict","LB","Hip","Out","Cincinnati Bengals",10
"2395","Darqueze Dennard","CB","Sternoclavicular","Out","Cincinnati Bengals",10
"2396","A.J. Green","WR","Toe","Out","Cincinnati Bengals",10
"2397","Tyler Kroft","TE","Foot","Out","Cincinnati Bengals",10
"2398","Billy Price","C","Foot","Not Listed","Cincinnati Bengals",10
"2399","Alex Redmond","G","Hamstring","Doubtful","Cincinnati Bengals",10
"2400","John Ross","WR","Groin","Not Listed","Cincinnati Bengals",10
